12/16/11,8000
1/15/12,9500
1/19/12,12249
1/24/12,12386
1/27/12,18676
1/31/12,18861
2/10/12,18704
2/14/12,19654
2/17/12,20043
2/24/12,20437
2/29/12,21767
3/1/12,21959
3/2/12,22101
3/7/12,22131
3/15/12,23317
3/16/12,24142
3/22/12,25334
3/29/12,25830
3/31/12,26628
4/16/12,29599
4/18/12,45011
4/20/12,45183
4/21/12,45183
4/23/12,46589
4/24/12,46959
4/25/12,54978
4/26/12,55754
4/27/12,56116
4/30/12,58670
5/1/12,58754
5/2/12,59350
5/3/12,59841
5/6/12,60167
5/7/12,60410
5/8/12,60736
5/9/12,61291
5/11/12,62133
5/14/12,63354
5/16/12,64551
5/17/12,65445
5/20/12,66410
5/21/12,66667
5/23/12,67539
5/24/12,68311
5/27/12,69004
5/28/12,69410
5/29/12,69860
5/30/12,70206
5/31/12,71749
6/1/12,73630
6/4/12,75444
6/5/12,76445
6/6/12,76778
6/7/12,78579
6/10/12,79360
6/11/12,79754
6/12/12,80878
6/14/12,82904
6/21/12,87269
6/22/12,91998
6/24/12,92358
6/25/12,92814
6/26/12,94497
6/27/12,95991
6/29/12,97378
6/30/12,98302
7/3/12,99892
7/4/12,101912
7/5/12,103474
7/6/12,104196
7/10/12,106691
7/11/12,106945
7/12/12,110879
7/14/12,111268
7/15/12,111268
7/16/12,111847
7/18/12,115014
7/19/12,115014
7/20/12,122304
7/22/12,122541
7/23/12,123246
7/24/12,124421
7/25/12,126380
7/26/12,126657
7/29/12,126881
7/30/12,128081
7/31/12,129857
8/1/12,130780
8/2/12,130613
8/3/12,130820
8/6/12,131307
8/7/12,133843
8/8/12,137106
8/9/12,138410
8/10/12,142658
8/14/12,153028
8/15/12,158201
8/16/12,158716
8/17/12,159677
8/21/12,160616
8/22/12,169949
8/23/12,175573
8/24/12,175893
8/25/12,181057
8/26/12,181535
8/27/12,186735
8/28/12,187956
8/29/12,190154
8/30/12,193513
8/31/12,199471
9/2/12,200063
9/3/12,205027
9/4/12,206353
9/5/12,208140
9/6/12,208665
9/7/12,211932
9/9/12,212456
9/10/12,212882
9/11/12,213671
9/12/12,218087
9/13/12,219925
9/14/12,220712
9/16/12,222165
9/17/12,223258
9/18/12,225100
9/19/12,226414
9/20/12,231575
9/21/12,235539
9/23/12,235821
9/24/12,237653
9/25/12,238835
9/26/12,241177
9/27/12,246131
9/28/12,250791
9/30/12,251406
10/1/12,252758
10/2/12,254278
10/3/12,255582
10/4/12,262423
10/5/12,265360
10/8/12,269182
10/9/12,270051
10/10/12,272634
10/11/12,273733
10/12/12,277258
10/15/12,277729
10/16/12,281418
10/17/12,283003
10/18/12,288258
10/19/12,290151
10/21/12,290453
10/22/12,292161
10/23/12,295606
10/24/12,299121
10/25/12,299818
10/29/12,300720
10/30/12,301867
10/31/12,305317
11/1/12,306555
11/2/12,314180
11/4/12,314137
11/5/12,320225
11/6/12,322597
11/7/12,326025
11/8/12,327763
11/9/12,328682
11/11/12,328547
11/12/12,357545
11/13/12,359273
11/14/12,364020
11/15/12,364047
11/16/12,365585
11/17/12,365623
11/18/12,371645
11/19/12,379626
11/20/12,380895
11/21/12,385224
11/22/12,387675
11/23/12,389020
11/24/12,389343
11/25/12,389562
11/26/12,396760
11/27/12,399149
11/28/12,403490
11/29/12,405890
11/30/12,407070
12/1/12,407100
12/2/12,409598
12/3/12,411428
12/4/12,414407
12/5/12,416984
12/6/12,430804
12/7/12,431979
12/8/12,432790
12/9/12,434299
12/10/12,437433
12/11/12,442279
12/12/12,444808
12/13/12,448013
12/14/12,450328
12/16/12,452826
12/17/12,457653
12/18/12,459948
12/19/12,463236
12/20/12,475552
12/21/12,478399
12/22/12,478674
12/23/12,480467
12/24/12,483915
12/25/12,483939
12/26/12,485922
12/27/12,490581
12/28/12,493423
12/29/12,494818
12/30/12,495781
12/31/12,497965
1/1/13,501651
1/2/13,506097
1/3/13,507962
1/4/13,509402
1/5/13,509575
1/6/13,518511
1/7/13,520371
1/8/13,524999
1/9/13,525911
1/10/13,527958
1/11/13,529308
1/12/13,529307
1/13/13,530278
1/14/13,537001
1/15/13,544093
1/16/13,550126
1/17/13,553814
1/18/13,557290
1/20/13,563875
1/21/13,570119
1/22/13,577662
1/23/13,583877
1/24/13,583866
1/25/13,585584
1/26/13,585604
1/27/13,596813
1/28/13,612306
1/29/13,618055
1/30/13,625347
1/31/13,630755
2/1/13,632020
2/2/13,632252
2/3/13,637688
2/4/13,650198
2/5/13,655841
2/6/13,668411
2/7/13,674516
2/8/13,676903
2/9/13,677996
2/10/13,686181
2/11/13,691683
2/12/13,697826
2/13/13,703785
2/14/13,707998
2/15/13,711447
2/16/13,712132
2/17/13,726447
2/18/13,731754
2/19/13,737866
2/20/13,744264
2/21/13,753780
2/22/13,756059
2/24/13,756157
2/25/13,763533
